SMILES,LogS,Mol,MW
COc1ccc(-n2cc3c(c2-c2ccccc2Br)c(=O)n(C)c(=O)n3C)cc1,-4.95178062336826,<rdkit.Chem.rdchem.Mol object at 0x00000285F1402570>,440.29700000000014
CC(=O)N1CCC[C@H]1C(=O)Nc1cccc(OC(F)F)c1,-3.8030016411847747,<rdkit.Chem.rdchem.Mol object at 0x00000285F14025E0>,298.28900000000004
COc1ccc(CN2CCC(c3nc(C(C)C)no3)CC2)c(F)c1,-3.849677273756712,<rdkit.Chem.rdchem.Mol object at 0x00000285F1402650>,333.4070000000001
Cc1nnc(NCC(=O)N2CCc3sccc3C2)c(C#N)c1C,-3.961212892169322,<rdkit.Chem.rdchem.Mol object at 0x00000285F14026C0>,327.4130000000001
CCNC(=O)C1CN(c2cccc(C#N)n2)C1,-3.7296807319828544,<rdkit.Chem.rdchem.Mol object at 0x00000285F1402730>,230.271
O[C@@H]1C[C@@H](c2nc(-c3ccccc3)no2)N(Cc2ccccc2)C1,-3.887925515416433,<rdkit.Chem.rdchem.Mol object at 0x00000285F14027A0>,321.38000000000005
CCCn1cc(C(=O)N2CCC(c3n[nH]cc3C(=O)N(C)Cc3ccccc3)CC2)cn1,-3.9819355557460825,<rdkit.Chem.rdchem.Mol object at 0x00000285F1402810>,434.5440000000002
c1ccc(CO[C@@H]2CCC[C@H]2n2cc(-c3nccs3)nn2)cc1,-4.318437354784854,<rdkit.Chem.rdchem.Mol object at 0x00000285F1402880>,326.425
Cc1cc(C(=O)N(C)Cc2ccc(Br)cc2)no1,-3.6840754028745586,<rdkit.Chem.rdchem.Mol object at 0x00000285F14028F0>,309.163
NCc1cccc(C(=O)N2CCCC2)c1,-3.905377250092936,<rdkit.Chem.rdchem.Mol object at 0x00000285F1402960>,204.2729999999999
Cc1ncsc1CN1CCCN(c2nc3ccccc3[nH]2)CC1,-3.8002380307131474,<rdkit.Chem.rdchem.Mol object at 0x00000285F14029D0>,327.45700000000005
Cc1ccccc1CNC(=O)c1ccc(-n2ccnc2)nc1,-3.826504344776542,<rdkit.Chem.rdchem.Mol object at 0x00000285F1402A40>,292.34200000000004
O=C(NCc1cnn(-c2ccccc2)c1)C1CCC1,-3.9058902947354874,<rdkit.Chem.rdchem.Mol object at 0x00000285F1402AB0>,255.321
CNC(=O)c1ccc(N2CCCC2)nc1,-3.771976965389733,<rdkit.Chem.rdchem.Mol object at 0x00000285F1402B20>,205.26099999999994
Cc1cc(C)nc(N(C)CC(=O)NC2CC2)n1,-3.8269524223101707,<rdkit.Chem.rdchem.Mol object at 0x00000285F1402B90>,234.303
Cc1cc(C(=O)Nc2cccc3ncccc23)on1,-3.7467995383513837,<rdkit.Chem.rdchem.Mol object at 0x00000285F1402C00>,253.26100000000002
CN(c1ncnc2c1cnn2CCO)C1CCCCC1,-3.789587021185747,<rdkit.Chem.rdchem.Mol object at 0x00000285F1402C70>,275.356
NS(=O)(=O)OC[C@@H]1C[C@@H](n2ccc3c(N[C@H]4CCc5ccccc54)ncnc32)C[C@@H]1O,-4.00002839730015,<rdkit.Chem.rdchem.Mol object at 0x00000285F1402CE0>,443.5290000000002
CN1CCN(c2ccc(NC(=O)c3ccccc3Cl)nc2)CC1,-3.8591044285268024,<rdkit.Chem.rdchem.Mol object at 0x00000285F1402D50>,330.8190000000001
Cc1cc(OCc2ncc(C(C)(C)C)o2)nn1C,-4.129809755598565,<rdkit.Chem.rdchem.Mol object at 0x00000285F1402DC0>,249.314
Clc1cccc(CNc2nc(C3CC3)no2)c1,-3.9307009096129106,<rdkit.Chem.rdchem.Mol object at 0x00000285F1402E30>,249.70099999999996
Cc1ccc(-c2nc(NCc3ccco3)ncc2-c2cc(C)no2)cn1,-4.5279650854232685,<rdkit.Chem.rdchem.Mol object at 0x00000285F1402EA0>,347.3780000000001
O=C(c1ccccc1F)N1CCC[C@@H]1Cn1nnn(-c2cccs2)c1=O,-4.053675493404133,<rdkit.Chem.rdchem.Mol object at 0x00000285F1402F10>,373.413
COc1nc(C)nc(N(C)Cc2nccs2)c1C,-3.94840705119861,<rdkit.Chem.rdchem.Mol object at 0x00000285F1402F80>,264.35400000000004
O=C(c1ccc2c(c1)OCO2)N1CCC(c2n[nH]c(C3CC3)n2)CC1,-4.099961174663559,<rdkit.Chem.rdchem.Mol object at 0x00000285F1402FF0>,340.38300000000015
CN(Cc1cccc(C#N)c1)Cc1ccccc1C#N,-3.9494298937216423,<rdkit.Chem.rdchem.Mol object at 0x00000285F1403060>,261.328
CN1CCN(Cc2noc(Cc3ccccc3)n2)c2ccccc21,-4.356467972474711,<rdkit.Chem.rdchem.Mol object at 0x00000285F14030D0>,320.3960000000001
COc1ccc(C2(NCc3ccc(N4CCCC4=O)cc3)CC2)cc1,-3.615583727992046,<rdkit.Chem.rdchem.Mol object at 0x00000285F1403140>,336.43500000000006
O=C(c1cccnc1)N1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1,-4.021649265185873,<rdkit.Chem.rdchem.Mol object at 0x00000285F14031B0>,377.87500000000006
CNC(=O)c1ccc(N(C)C2CCC2)nn1,-3.66838157951135,<rdkit.Chem.rdchem.Mol object at 0x00000285F1403220>,220.27599999999995
CC#CCNc1ccc(-n2cnnn2)c(C)c1,-4.068742292863208,<rdkit.Chem.rdchem.Mol object at 0x00000285F1403290>,227.271
Nc1nc2ccccc2nc1N1CCCC1,-3.8560210883051096,<rdkit.Chem.rdchem.Mol object at 0x00000285F1403300>,214.2719999999999
CCn1c(=O)n(CC)c2cc(N)ccc21,-3.7382751723897334,<rdkit.Chem.rdchem.Mol object at 0x00000285F1403370>,205.261
Cc1cc(N2CCCCC2)nc(CNC(=O)c2ccccc2Cl)n1,-3.723710772807191,<rdkit.Chem.rdchem.Mol object at 0x00000285F14033E0>,344.84600000000006
COc1ccccc1C(=O)NCc1nc(C)cc(N2CCCCC2)n1,-3.7060788546111225,<rdkit.Chem.rdchem.Mol object at 0x00000285F1403450>,340.4270000000002
CCc1nnc(NC(=O)Cc2cccc(F)c2)s1,-4.337398699381663,<rdkit.Chem.rdchem.Mol object at 0x00000285F14034C0>,265.313
O=C(CN1CCCN(c2ccc(C(F)(F)F)cn2)CC1)Nc1ccccc1F,-4.309200892455348,<rdkit.Chem.rdchem.Mol object at 0x00000285F1403530>,396.3880000000001
Cc1cccc(NC(=O)CN2CCCN(c3ccc(C(F)(F)F)cn3)CC2)c1,-4.18382354394491,<rdkit.Chem.rdchem.Mol object at 0x00000285F14035A0>,392.42500000000007
O=C(CN1CCCN(c2nccs2)CC1)Nc1cccc(Cl)c1,-3.975193607642496,<rdkit.Chem.rdchem.Mol object at 0x00000285F1403610>,350.875
COc1ccccc1NC(=O)CN1CCCN(c2nc(C)cs2)CC1,-3.81298323866633,<rdkit.Chem.rdchem.Mol object at 0x00000285F1403680>,360.48300000000006
CC(C)(C)c1cc(NC(=O)c2cccc3cn[nH]c23)[nH]n1,-5.20188022366054,<rdkit.Chem.rdchem.Mol object at 0x00000285F14036F0>,283.335
Cc1ccccc1OCCCNc1cc(Cn2c(C)nc3ccccc32)nc(N)n1,-4.44520084968353,<rdkit.Chem.rdchem.Mol object at 0x00000285F1403760>,402.50200000000007
COc1ccc(-c2cccc(C3CCCN(CC(=O)Nc4ccccn4)C3)n2)cc1,-4.696278707713523,<rdkit.Chem.rdchem.Mol object at 0x00000285F14037D0>,402.498
O=C1CCCN1CCc1nc(-c2ccc3[nH]c(=O)oc3c2)cs1,-3.746920147731295,<rdkit.Chem.rdchem.Mol object at 0x00000285F1403840>,329.3810000000001
Cc1noc(C)c1C(=O)N1CCCN(c2ccc(F)cc2)CC1,-3.756482869271804,<rdkit.Chem.rdchem.Mol object at 0x00000285F14038B0>,317.36400000000003
COCC1CCN(c2noc(-c3cccs3)n2)CC1,-4.3365934479814365,<rdkit.Chem.rdchem.Mol object at 0x00000285F1403920>,279.3650000000001
NC(=O)COc1ccccc1-c1ccccc1,-3.7653527853121966,<rdkit.Chem.rdchem.Mol object at 0x00000285F1403990>,227.263
Cc1nc(C)c(C)c(NCc2cc(-c3ccc(F)cc3)no2)n1,-3.92107095645366,<rdkit.Chem.rdchem.Mol object at 0x00000285F1403A00>,312.348
Cc1cccn(Cc2cccc(F)c2)c1=O,-3.9594574085172463,<rdkit.Chem.rdchem.Mol object at 0x00000285F1403A70>,217.243
C[C@@H](C(=O)N1CCCC1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,-3.9255277430676143,<rdkit.Chem.rdchem.Mol object at 0x00000285F1403AE0>,342.4430000000001
Cn1cc(-c2ccc(-c3cncc(Cl)c3N3CCC4(CCNC4=O)CC3)cc2)cn1,-5.132482075221431,<rdkit.Chem.rdchem.Mol object at 0x00000285F1403B50>,421.93200000000024
Cc1ccc(-c2cn(CC3CCN(Cc4c[nH]c(C)n4)CC3)nn2)cc1,-4.146710839573516,<rdkit.Chem.rdchem.Mol object at 0x00000285F1403BC0>,350.4700000000001
Clc1ccc2c(Oc3cccnc3)ncnc2c1,-3.812618511811635,<rdkit.Chem.rdchem.Mol object at 0x00000285F1403C30>,257.68
CC(C)(C)c1csc(NC(=O)C2CC2)n1,-3.8849080523768342,<rdkit.Chem.rdchem.Mol object at 0x00000285F1403CA0>,224.32899999999998
Cc1ccc(C(=O)Nc2ncccc2C)s1,-3.7885723658744124,<rdkit.Chem.rdchem.Mol object at 0x00000285F1403D10>,232.30800000000002
CC(C)(C)C(=O)N1CCN(C(=O)CCN2CCOC2=O)CC1,-3.6960259627792547,<rdkit.Chem.rdchem.Mol object at 0x00000285F1403D80>,311.38200000000006
COc1ccc(Cc2cccc(C3CCN(C(=O)C4CCCC4)CC3)n2)cc1,-4.16595983599949,<rdkit.Chem.rdchem.Mol object at 0x00000285F1403DF0>,378.51600000000025
O=C([C@H]1CCCN(Cc2ccc(Cl)cc2)C1)N1CCc2ccccc2C1,-3.930931961275552,<rdkit.Chem.rdchem.Mol object at 0x00000285F1403E60>,368.90800000000024
O=C(Cn1c(=O)c2cccn2c2ccccc21)NCCCN1CCCC1,-3.8288302280617765,<rdkit.Chem.rdchem.Mol object at 0x00000285F1403ED0>,352.4380000000003
O=C(CCCc1nnc(-c2ccccc2)o1)Nc1cccc2ccccc12,-5.435899048827675,<rdkit.Chem.rdchem.Mol object at 0x00000285F1403F40>,357.4130000000001
CN(CC(=O)NC1(C#N)CCCCC1)c1cccc(C#N)c1,-4.164986352629131,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E0040>,296.37399999999997
Cc1nc(C2(NCc3cccc(C#N)c3)CCCC2)no1,-3.7728114246214464,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E00B0>,282.347
CN(CCC1CCCCC1)C(=O)c1ccon1,-3.5288898691756367,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E0120>,236.315
CN(C)Cc1cccc(N/C(=C2\C(=O)Nc3cc(C(=O)N(C)C)ccc32)c2ccccc2)c1,-3.8266913701664245,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E0190>,440.54700000000014
CC(C)c1cnn2c(NCc3ccccc3)cc(NCCCCCCN)nc12,-3.8818648208430897,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E0200>,380.5400000000003
COc1cc(C(C)C)c2c(c1)S(=O)(=O)N(COc1cc(=O)n3cccc(OCCN4CCCCC4)c3n1)C2=O,-4.018115270609917,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E0270>,556.6410000000004
O=C(O)c1ccc(N2CCCC2)c(F)c1,-3.88475883175962,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E02E0>,209.21999999999994
Cc1cc(C)cc(Oc2cc(C#N)ccn2)c1,-4.362644787478109,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E0350>,224.263
Cc1cc(NC(=O)C2CCOCC2)sn1,-3.602868685059997,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E03C0>,226.30099999999996
O=C(CC1CCNCC1)NCCc1ccccc1F,-3.6550878363684665,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E0430>,264.344
N#Cc1ccc(-c2csc(CCN3CCCC3=O)n2)cc1,-4.0743350713042465,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E04A0>,297.3829999999999
N#Cc1cccc(CN2CCC=C(CNC(=O)c3cccs3)C2)c1,-3.81012056349152,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E0510>,337.44800000000004
CON(C)C(=O)c1cc(C)ccc1NS(C)(=O)=O,-3.9127753120670437,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E0580>,272.326
C#CCN1CCC(c2nc(Cc3noc(C)n3)no2)CC1,-3.7633267333451537,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E05F0>,287.3230000000001
Cc1ccc(Cn2nccc2NC(=O)c2ccncc2)o1,-3.924764152366625,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E0660>,282.30300000000005
NC(=O)Cn1cc(-c2ccc(F)cc2)cn1,-3.894185726319437,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E06D0>,219.219
CCN(C(=O)CN1CCNC(=O)C1)c1ccc(F)cc1,-3.9042654921607407,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E0740>,279.315
Cc1ccc(NC(=O)CN2CCCN(c3ccc(C(F)(F)F)cn3)CC2)c(F)c1,-4.222288118150011,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E07B0>,410.4150000000001
CN(C)[C@@H]1CN(C(=O)CCn2cnc3ccccc32)C[C@H]1O,-3.301285726181784,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E0820>,302.3780000000001
N#Cc1cc(F)c(C(=O)Nc2ccnc(NC(=O)[C@H]3C[C@H]3F)c2)c(Cl)c1,-3.7467494879866696,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E0890>,376.7500000000001
CNC(=O)Cc1csc(-c2ccc(C)cc2)n1,-4.783000088058199,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E0900>,246.335
COc1ccccc1CNC(=O)C(C)N1CCCN(c2ccccc2C#N)CC1,-3.9231333855168553,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E0970>,392.5030000000001
CON(C)C(=O)c1cc2ccc(C(C)(C)C)cc2[nH]1,-5.4069357239382505,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E09E0>,260.33699999999993
CCN(CC)Cc1cccc(/C=C/c2nc3ccc(F)cc3c(=O)n2-c2ccccc2Cl)n1,-3.836171609010942,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E0A50>,462.9560000000002
N#CCCN(c1ncnc2sccc12)C1CC1,-3.787863096372164,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E0AC0>,244.32299999999998
Cc1ccc2nc3c(c(C(=O)NCc4nnc5n4CCC5)c2c1)CCCC3,-3.8014109195472776,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E0B30>,361.4490000000003
O=c1n(CCc2ccncc2)nnn1-c1ccccc1,-4.063938365597734,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E0BA0>,267.29200000000003
CCCCOc1ccc(C(=O)NCc2cc(C)on2)cc1,-4.836666147313681,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E0C10>,288.347
COc1cccc(C(=O)C[n+]2cc(-c3ccc(F)cc3)n(C)c2N)c1,-3.6619674821194614,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E0C80>,340.37800000000004
COc1ccc(Cc2ncnn2-c2ccc3c(c2)OCO3)c(OC)c1,-3.987574898308956,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E0CF0>,339.35100000000017
O=c1[nH]nc(CCCN2CCOCC2)n1-c1cccc(Cl)c1,-3.9025467794245965,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E0D60>,322.79599999999994
Nc1cncc(-c2ccc(CN3CCCCC3)cc2)c1,-4.012817733866334,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E0DD0>,267.3759999999999
O=C(CN1CCCC(c2ccc3cn[nH]c3n2)C1)N1CCCC1,-3.916036697834192,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E0E40>,313.4050000000002
COc1cccc2c1OC(C)(C)[C@@H]1C[C@H]3CNCC[C@H]3O[C@@H]21,-3.754233265292178,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E0EB0>,303.40200000000004
CC1(C)Oc2ccc(Cl)cc2[C@@H]2O[C@@H]3CCNC[C@@H]3C[C@H]21,-3.8600115137125384,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E0F20>,307.8210000000001
CC(C)c1nccn1-c1cccc([C@@H]2CCCN2C(=O)CCc2ccccc2)n1,-3.881837614939947,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E0F90>,388.5150000000001
CCn1nc(C2CCCC2)nc1-c1ccncc1,-3.9530362496040654,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E1000>,242.326
O=C([C@H]1CCCN(Cc2ccc(F)cc2)C1)N1CCc2ccccc2C1,-3.8476971295357587,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E1070>,352.45300000000015
CC1(C)Cc2cc(NC(=O)c3cnn4cccnc34)c(N3CCN(CC(F)F)CC3)nc2O1,-3.7745917300056924,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E10E0>,457.4850000000003
CC(C)(C)NC(=O)c1cncn1C1CCN(c2ccc(-c3nnc(C(F)(F)F)o3)cn2)CC1,-3.879761609560238,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E1150>,463.46400000000017
COc1ccc(-n2c(Cn3cnc(C#N)n3)nc3ccccc32)cc1,-3.9624319177919065,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E11C0>,330.35100000000006
CCOC(=O)N1CCN(C(=O)c2ccc3c(c2)OCO3)CC1,-3.7616508907696415,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E1230>,306.31800000000015
Cc1nc(NCc2scnc2C)n(C)n1,-3.9065754914247686,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E12A0>,223.305
CCn1cc(C2CCN(Cc3ccc(C#N)cc3)CC2)cn1,-3.8359775880255613,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E1310>,294.40200000000004
CCCn1nccc1NC(=O)c1c(C)noc1C,-3.8966416778616035,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E1380>,248.28599999999994
CCc1cc2c(N(C)CCO)ncnc2s1,-3.7639443413809763,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E13F0>,237.328
c1cnc(N2CCC(Cc3ccncc3)CC2)nc1,-3.6412334123162995,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E1460>,254.33700000000002
Cc1cc(C)n(CCNC(=O)NC2CCOCC2)n1,-3.7486595183414546,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E14D0>,266.34499999999997
CCNC(=O)c1cc(C2CC2)nc2c1c(C)nn2-c1ccccn1,-3.7741482107531588,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E1540>,321.38399999999996
CC(=O)Nc1ccc2nc(N3CCOCC3)sc2c1,-3.7990806913404542,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E15B0>,277.34899999999993
Cc1ccc(CNC/C=C/c2ccccc2)cn1,-3.9129946308894588,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E1620>,238.33400000000006
CC(C)(C)n1ncc(OCc2ccc(OCCOCCO)nc2)c(Cl)c1=O,-4.087578649718144,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E1690>,397.8590000000001
CC(=O)Nc1ccc(Oc2ncnc3scc(-c4ccccc4)c23)cc1,-4.608629384308406,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E1700>,361.42600000000004
CCCNC(=O)C1(Cc2ccccn2)CCOCC1,-3.4881407067093013,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E1770>,262.353
CC1(c2ccn[nH]2)CCN(Cc2ccco2)CC1,-4.067938093795278,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E17E0>,245.32599999999996
CCCn1cc(C(=O)N2CCC(c3n[nH]cc3C(=O)N3CCOCC3)CC2)cn1,-3.869386820556612,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E1850>,400.4830000000003
O=C(c1ccc2[nH]ccc2c1)N1CCCC(c2cccc(-c3ccc(F)cc3)n2)C1,-5.2304152203951535,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E18C0>,399.4690000000001
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,-4.064141914275573,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E1930>,428.5400000000001
Cc1cc(Nc2ccc3c(c2)oc(=O)n3C)nc(C2CC2)n1,-4.744234364020804,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E19A0>,296.33000000000004
O=C(Cc1c(F)cccc1Cl)Nc1cccc2cnccc12,-5.1778153133369935,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E1A10>,314.747
CCc1ccc(NC(=O)C2CCN(c3ccc4nncn4n3)CC2)cc1,-5.483898481347712,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E1A80>,350.4260000000001
CN(C)CCOc1ccc(-c2nc(-c3ccncc3)c(-c3ccc4c(c3)CC/C4=N\O)[nH]2)cc1,-5.615228656083087,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E1AF0>,453.5460000000002
O=C(NCc1ccc(-n2cncn2)nc1)c1csc2c1CCCC2,-4.80646667717158,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E1B60>,339.42400000000026
Cc1sc2ncnc(OCC(=O)NC3CCCCC3)c2c1C,-4.2678384404787995,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E1BD0>,319.4300000000001
Cc1nc(C(C)C)sc1C(=O)Nc1nc(C(C)(C)C)cs1,-4.43834302732556,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E1C40>,323.487
CCOC(=O)c1c(C)[nH]c(CN(Cc2ccccc2)C(=O)c2ccccc2Cl)c1C,-4.916508120222826,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E1CB0>,424.9280000000001
Cc1cc(C)n2ncc(C(=O)Nc3cccc(C(=O)O)c3)c2n1,-4.246287301944469,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E1D20>,310.31300000000005
Cc1ccc2nc(-c3ccc(N(C)C)cc3)[nH]c2c1,-4.341823491162353,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E1D90>,251.33300000000003
Cc1nc(CC2CCN(S(=O)(=O)c3cn(C)cn3)CC2)cc(NC2CCCC2)n1,-3.8469561553909926,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E1E00>,418.5670000000003
CCC(CC)NC(=O)c1ccc2ncsc2c1,-4.048517354047198,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E1E70>,248.35100000000003
O=C1CNC(=O)N1CCCN1CCc2sccc2C1,-3.7372414589814364,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E1EE0>,279.36500000000007
CCCc1nc(N2CCc3ccccc3C2)ncc1C(=O)O,-3.7624010090764886,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E1F50>,297.35800000000006
Cc1nc(CCN2C(=O)NC(C)(C)C2=O)cs1,-3.900572043063362,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E1FC0>,253.327
COc1ccc(N2N=C(C)/C(=C(\C)Nc3ccc(S(N)(=O)=O)cc3)C2=O)cc1,-4.2832448390249045,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E2030>,400.46000000000015
c1ccc(OCc2cc(CC3(NCc4cnc5ccccc5c4)COC3)no2)cc1,-4.48637747494065,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E20A0>,401.4660000000002
Cc1nn(C)cc1CNc1nc(-c2cnccn2)nc2sc3c(c12)CCCC3,-3.8884140626073807,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E2110>,391.5040000000003
CCOc1ccc(-c2csc(N)n2)cc1,-4.526767282977745,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E2180>,220.29699999999997
CN(C)c1cccc(C(=O)N2CCCC(c3cccc(-c4cccs4)n3)C2)c1,-5.270556841488188,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E21F0>,391.5400000000001
CNc1ncc(-c2nc(C3(c4ccccc4)CC3)nn2C(C)(C)C)cn1,-4.960082091271204,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E2260>,348.45400000000006
N#Cc1ccc(OCCn2cccn2)cc1,-3.7286583678529266,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E22D0>,213.24
OC[C@@H](c1ccccc1)n1cc(CCc2ccccc2)nn1,-4.320048592848101,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E2340>,293.36999999999995
CC(C)CC(=O)Nc1cccnc1N(C)C,-3.863689990733982,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E23B0>,221.304
Cc1nccc(-c2cccc(-n3ccnc3C(C)C)c2)n1,-3.8382239026301983,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E2420>,278.359
CN(Cc1cnn(C)c1)c1ncnc2c1oc1ccccc12,-3.8388653772378984,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E2490>,293.33000000000004
Cc1cccc(NC(=O)c2cccnc2N2CCCCC2)n1,-4.03108840162913,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E2500>,296.3740000000001
Clc1snnc1CN1CCCN(c2nc3ccccc3[nH]2)CC1,-4.093022261127892,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E2570>,348.86300000000006
COc1ccc(S(=O)(=O)CCC(=O)Nc2ccc3c(c2)N(C)C(=O)CO3)cc1,-3.812928389962786,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E25E0>,404.4440000000002
CC(C)c1nc2c(n1C)CCN(c1ncnc3ccsc13)C2,-3.7609410146842905,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E2650>,313.43000000000006
Cc1ccnc(NC(=O)CN(C)C(=O)c2ccc(Cl)cc2)c1,-3.700717384063443,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E26C0>,317.776
c1ccc(-n2cc(CNc3ncccn3)cn2)cc1,-3.7862329140847577,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E2730>,251.29300000000003
Cc1cc(C)c(C#N)c(N2CCN(CC(=O)Nc3ccccc3Cl)CC2)n1,-5.546772382104731,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E27A0>,383.8830000000001
O=C(NCCCn1ccnc1)N1CCC12CCC2,-3.780976082533373,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E2810>,248.32999999999993
Cc1nccc(-c2ccc(-c3noc(CN4CCOCC4)n3)cc2)n1,-3.7424375276443453,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E2880>,337.38300000000004
COCCc1nc(-c2cnc(C3CC3)nc2)n(Cc2ccc(F)cc2)n1,-4.015895640072464,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E28F0>,353.401
O=C(NCc1nnc2c(O)nccn12)C1CCCC1,-3.795522802214824,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E2960>,261.285
CN(C)C(=O)COc1ccc(N)c(F)c1,-3.685320384862123,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E29D0>,212.22399999999996
COc1ccc(Br)c(-c2nnc(N)o2)c1,-4.0375760659681745,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E2A40>,270.086
CCCn1ccnc1CNc1nc2c(s1)c(C)nn2C,-3.9714888639692,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E2AB0>,290.396
Cc1nn(C)c2nc(N3CCN(C)C[C@@H]3c3ccccc3)sc12,-3.8623279757131472,<rdkit.Chem.rdchem.Mol object at 0x00000285F13E2B20>,327.457
