SMILES,LogS,MW
Cc1cc(C)cc(C)c1,-3.382657059,120.19499999999998
C=CC(=C)CCCC(C)(C)OC(C)=O,-3.5974164985000003,196.29
Cc1ccc([N+](=O)[O-])cc1Cl,-3.5442781768,171.583
CCCCCCCCCCCCCCCCCC[N+](C)(C)C,-3.8514567881,348.05899999999997
CCCN(CCC)CCC,-2.4722202552000003,143.27399999999997
N,1.4518068893,17.031
O=C1CCCCCN1C(=O)NCCCCCCNC(=O)N1CCCCCC1=O,-3.9064006561,394.51600000000025
CC(C)CCOC(=O)CC(C)C,-3.5540595352999995,172.26799999999997
CCCCCC(CO)CCC,-3.5181985232,158.28499999999997
Nc1ccc(CCc2ccc(N)cc2)cc1,-3.6457005741,212.29600000000002
COC(=O)c1cccnc1,-0.4595508588,137.138
O=C(O)[C@H](O)[C@@H](O)C(=O)O,-2.6024346943,190.164
CC(C)(C)c1ccc(C(=O)O)cc1,-3.5779623367,178.231
[Cl-],-3.3235329498,98.999
Nc1cccc2ccc(S(=O)(=O)O)cc12,-1.6822793230000002,223.253
FC(F)C(F)(F)F,-1.4164957907,120.02000000000001
Cc1cccc(O)c1C,-1.4241960776,122.16699999999999
Oc1c(I)cc(Cl)c2cccnc12,-1.8222562261,305.502
CCCCC(CC)C(=O)OOC(C)(C)C,-3.6695176909,216.32099999999997
CC1C(C=O)CC2CC1C2(C)C,-3.5580403929,166.26399999999998
CC(C)(O)CCc1ccccc1,-1.5556396769999998,164.24800000000002
CC(=O)Oc1ccc([N+](=O)[O-])cc1,-2.5992568252,181.147
CC(=O)c1cc2ccccc2o1,-2.5484883965000003,160.17199999999997
[NH3+]c1cc([N+](=O)[O-])cc(Cl)c1O,-2.6990298363,225.031
CCC(O)COC1CCCCC1C(C)(C)C,-3.698734262,228.37599999999995
CC1CCC(C(C)C)C(OO)C1,-2.5888216416,172.26799999999997
CC(C)COC(=O)c1cc(N)c(Cl)c(N)c1,-2.738284824,242.70599999999996
O=C(c1ccccc1)C1(O)CCCCC1,-2.6647801935,204.26899999999992
CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,-6.4977813968,440.4630000000001
Clc1nc(Cl)nc(Cl)n1,-2.6223388564,184.413
COc1cc(-c2cc(OC)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,-6.7763112575,358.4780000000001
C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,-1.8384616763,300.296
CN(C=O)c1ccccc1,-1.4947809467,135.16599999999997
Nc1ccc(S(=O)(=O)O)cc1S(=O)(=O)O,-1.7700930025,253.257
CC(C)[C@@H]1CC[C@@H](C)C[C@@H]1O,-2.5604043774000003,156.269
COc1ccc(C(=O)O)cc1[N+](=O)[O-],-2.6613195143,197.146
CC12C=CC(=O)C=C1CCC1C2CCC2(C)C(=O)CCC12,-2.8204596094,284.399
CC(C)(C)C(=O)OCCc1ccccc1,-3.6752800895,206.285
CC(=O)OC(C)C1CCCCC1,-3.5976237668,170.25199999999995
CC(=O)CCC1=C(C)CCCC1(C)C,-3.6550445763,194.31799999999996
CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,-0.9372185286,371.258
CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1,-1.020958606,446.5910000000001
CCCCCCO,-1.382910122,102.17699999999999
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,-2.5706235426,156.269
CC/C(C)=C/CC/C(C)=C/C#N,-3.5896411422,163.26399999999998
CCCCCCC1(C)CCC(=O)O1,-2.6432618239,184.27899999999997
COC(C)(C)C,-0.3235268543,88.14999999999999
Nc1ccc([N+](=O)[O-])cc1S(=O)(=O)[O-],-1.7677385178999998,240.172
C[C@H]1CCC2(O)C(C)(C)C3CC[C@@]2(C)C1C3,-3.7259038203,222.37199999999996
c1ccc(CNCc2ccccc2)cc1,-2.6876302374,197.28100000000003
Cc1cccc2n[nH]nc12,-1.5169635388,133.15400000000002
Nc1cc([N+](=O)[O-])cc(S(=O)(=O)O)c1O,-1.7662055678,234.189
COC(=O)c1ccccc1C(=O)OC,-1.6861579246,194.18599999999995
CN(C)c1ccc([C+](c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1,-2.0085884627,407.98900000000003
CCCCCC1CCCC(=O)O1,-1.6290322311,170.25199999999998
CCOC(=O)CC(=O)C(F)(F)F,-1.6630244633000002,184.11299999999997
O=[N+]([O-])OCCOCCO[N+](=O)[O-],-1.6904508209,196.11499999999998
CCCCCOC(=O)CCCC,-3.6244813037,172.26799999999994
CC1=CC(=O)N(Cc2cccc(CN3C(=O)C=C(C)C3=O)c2)C1=O,-3.9003349932,324.33600000000007
O=C([O-])C(=O)[O-],-3.556228502,146.71099999999998
CC/C=C\CCOC(=O)c1ccccc1,-3.7048974167,204.26900000000003
COC(=O)c1ccc(C(=O)OC)c(N)c1,-3.7185037648,209.20099999999996
CCCC(CC)CCCCCCCN,-3.6976259568,199.38199999999995
O=C(O)CCCCCCCCCCC(=O)O,-3.7602414897,230.30399999999995
CC1(C)CCC2OC23C(C)(C)C2CCC13C2,-4.6529288002,220.35599999999994
CC(O)CSCCCCCCCCC(C)(C)C,-4.7309406924,260.4869999999999
CCCCCCCCCCCC(=O)O,-4.6195835711,200.32199999999997
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,-4.9450169862,422.9200000000001
CCCCC(CC)COC(=O)CS,-4.635481621399999,204.33499999999998
CCC(C)(C)c1ccccc1,-4.5007459195,148.24899999999997
CC1=CCCC(C)(C)C1C(C)CCC=O,-4.6532020914,208.34499999999997
C=C1C2CCC(C2)C1(C)C,-4.4715404278,136.238
CC1=CCC(C(C)CC2CCCC2=O)CC1,-4.6803670486,220.3559999999999
CCCCCCCCCC(=O)OC,-4.6267485225,186.295
CCCCN(CCCC)C(=O)N(CCCC)CCCC,-4.8205954965,284.48799999999994
CO[C@]1(C)CCC23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C,-4.7401771795,236.39899999999997
COC1CCCCCCCCCCC1,-4.6835903829,198.34999999999994
C=C1C2CCC(C)(OCC)C1CCC2(C)C,-4.7342962454,222.37199999999996
CCN(CC)C(=S)SSC(=S)N(CC)CC,-4.8603775493,296.5520000000001
Cc1ccc(N2C(=O)c3cccc4c(N)ccc(c34)C2=O)c(C)c1,-4.8916555333,316.3600000000001
Cc1cc(C(C)(C)C)cc(C)c1CC#N,-4.7018118295,201.31299999999996
CC(C)(c1ccccc1)c1ccc(O[P@]2OCC3(CO[P@@](Oc4ccc(C(C)(C)c5ccccc5)cc4C(C)(C)c4ccccc4)OC3)CO2)c(C(C)(C)c2ccccc2)c1,-7.2319734263,852.9889999999999
O=C1NC(=O)c2cccc3cccc1c23,-4.6928315029,197.19299999999998
O=C1CCC2CCCCC2O1,-0.5865603256,154.209
COC(=O)c1ccc(C)cc1,-2.5767203524,150.177
CC1CC(C)(C)OC(Cc2ccccc2)O1,-2.7446854432,220.312
Nc1ccccc1N,-0.4396098786999999,108.144
O=C1NS(=O)(=O)c2ccccc21,-1.6718324141,183.18800000000002
Cc1cc(S(=O)(=O)[O-])ccc1N,-1.7295012251,209.202
CC(C)CCCC(C)CC#N,-3.5877591379,153.269
O=C1CCCCCN1C(=O)c1cccc(C(=O)N2CCCCCC2=O)c1,-3.9583461947,356.42200000000025
CC(=O)CC/C=C(\C)CCC=C(C)C,-3.6974484249,194.31799999999998
C=CCOC(=O)CCCCC,-2.6105517594,156.225
Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1[O-],-1.7648130029,221.10399999999998
O=C(CCCCl)c1ccc(F)cc1,-2.7226339225,200.64000000000001
CC(C)OC(=O)CCC(=O)OC(C)C,-1.7293168462,202.25
Cc1ccc(N/N=C2\C(=O)C(C(=O)[O-])=Cc3ccccc32)c(S(=O)(=O)[O-])c1,-4.1057301532,471.98900000000015
C[N+](C)(C)c1ccc2ccc(O)c(N=Nc3ccc(N)cc3)c2c1,-1.9807853884,356.8570000000001
NC(=O)C(F)(F)F,-1.4850227408,113.03800000000001
CCC(C)(C)C1CCC(=O)CC1,-2.6568927779,168.27999999999994
Cc1ccc(S(C)(=O)=O)cc1[N+](=O)[O-],-2.7647010816,215.23
CCCCCCC#CC(=O)OC,-3.6518876662,168.236
CCCCCCCCCCO,-3.6312380365,158.285
O=P(c1ccccc1)(c1ccccc1)c1ccccc1,-2.8774727952,278.291
COc1ccc(OC)c(Cl)c1,-2.6724024043,172.611
OCCOc1ccc2ccccc2c1,-2.7142946902,188.226
CCCCOc1ccccc1,-3.6132495633,150.22099999999998
O=C(OCCOCCOC(=O)c1ccccc1)c1ccccc1,-3.937488879,314.33700000000005
CCCCCCCC/C=C\CCCCCCCCNCCCN,-3.9550420009,324.59700000000004
Clc1ccc(Cl)c(Cl)c1,-3.7024520783,181.449
Cc1c(OCC(F)(F)F)ccnc1CO,-1.7920737105000002,221.17800000000003
COC,0.8843659201,46.069
COc1cc(/C=C/C(=O)O)cc(OC)c1OC,-2.830470194,238.23899999999998
BrCCCCBr,-2.7902167817000003,215.916
c1ccc2c(c1)CCCC2,-3.5673681389,132.206
CCCCOC(=O)CCCCC(=O)OCCCC,-3.8681538696,258.3579999999999
CCOP(=O)(C(=O)c1c(C)cc(C)cc1C)c1ccccc1,-3.9560819473,316.337
Cc1ccc(C(C)(C)C)c(O)c1,-2.672674663,164.24800000000002
COC(=O)c1ccc(C(=O)OC)c([N+](=O)[O-])c1,-2.8359048818,239.18299999999996
C=CC(=O)OCCCCCCOC(=O)C=C,-2.8193366955,226.27199999999996
CCCCCCCCCC(=O)N(C)C,-2.7681111795,199.338
Nc1ccc(N=Nc2ccccc2)cc1,-3.7597030757,197.24100000000004
CC1=CCC(CC#N)C1(C)C,-2.6475372328,149.237
Cc1ccc(O)c(C(C)(C)C)c1,-2.6917536232,164.248
C[N+](C)(C)c1ccccc1,0.2877472964999999,171.67099999999996
CC(=O)OC(C)(C)C1CC=C(C)CC1,-3.0213590642000003,350.5430000000001
C=CCOc1nc(OCC=C)nc(OCC=C)n1,-2.8742257802,249.26999999999998
CCCCC(=O)O,-0.490652149,102.13299999999998
CC(O)C(C)Cc1ccccc1,-1.6969729899,164.24800000000002
CCCCC(C(=O)OCC)C(=O)OCC,-2.8164963969,216.27699999999993
CCCCCCCCCCCC1=NCCN1CCO,-3.8986556211,268.44499999999994
FC(F)(F)c1ccc(Cl)cc1,-3.7276952246,180.55599999999998
Oc1ccc(-c2ccc(O)cc2)cc1,-3.7423730992,186.21
C/C=C/OC1CCC(O/C=C/C)CC1,-3.9037320907,196.28999999999996
O=C1CCCCCCCCCOCCCCCO1,-3.8838494997,256.3859999999999
CCCCCCCCCCC(C)CCCCCCCC,-6.4511045339,282.556
NC(=O)N=NC(N)=O,-3.5462434596,116.08
CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,-3.7960463334,206.32899999999995
CC(C=O)Cc1ccc(C(C)(C)C)cc1,-3.7917820609,204.313
COc1ccc(C(=O)Nc2ccccc2)cc1N,-3.86580004,242.27800000000002
[C-]#[O+],-2.9287991689,28.009999999999998
CCC(C)(C)Cl,-2.5105450102,106.59599999999999
N#CCN(CC#N)CCN(CC#N)CC#N,-2.8204043469,216.24799999999996
CC(C)(C)OOC(=O)c1ccccc1,-2.7764329492,194.23000000000002
CC(F)F,-1.3147228436,66.05
CCC(C)(O)CCCC(C)C,-2.6942897822000003,158.28499999999997
COc1ccc2[nH]c(=S)[nH]c2c1,-2.7506819237,180.232
FC(F)(F)Br,-2.6677709688,148.909
c1cc(OCC2CO2)c2ccc(OCC3CO3)cc2c1,-3.9191737976,272.3
CC(C)=CCC/C(C)=C/COC=O,-3.7461507617,182.26299999999998
CC(=O)/C=C/[C@H]1C(C)=CC[C@@H](C)C1(C)C,-3.8026769123,206.32899999999995
Nc1ccc(/C=C/c2ccc(N)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,-4.0635303796,370.4080000000001
O=C(O)CCP(=O)(O)c1ccccc1,-0.8283051545000001,214.15700000000004
O=S(Cc1ccccc1)Cc1ccccc1,-2.8588087212,230.332
CC(C)(C#N)N=NC(C)(C)C#N,-2.7132509977,164.21200000000002
C=CC(=O)OCC(C)CC,-2.6532064055,142.19799999999998
Clc1nc2ccccc2s1,-2.7325883752,169.63599999999997
Cc1cc(C2CCCCC2)n(O)c(=O)c1,-0.9331685906,268.35699999999997
Clc1ccc2c(Cl)ccnc2c1,-2.8026246384,198.052
Nc1ccccc1S(=O)(=O)O,-1.7471686412,173.19299999999998
CC(=O)Nc1ccc(S(=O)(=O)Cl)cc1,-2.8772524161,233.676
CCC(=O)OC1C(C)CCCC1(C)C,-3.8031812605,198.30599999999993
COC(=O)c1ccc(C(=O)OC)cc1,-3.796856222,194.18599999999998
CCCCCCCC1CCCC1=O,-3.7694416506,182.30699999999996
O=C(Cc1ccccc1)OCc1ccccc1,-3.8632748797000014,226.27499999999998
CN(C)C(=S)SC(=S)N(C)C,-2.8302990647,208.377
CC(C)=CCC[C@@H](C)CCO,-2.7067344575,156.269
CCC(=O)C(C)CC=C(C)C,-2.7010952437,154.253
Cc1cc(C)c(N)c(S(=O)(=O)O)c1,-1.8195435039,201.247
c1ccsc1,-1.4450110492,84.14299999999999
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,-2.8799222949,228.291
O=CC(Cl)(Cl)Cl,-0.691340871,147.388
CCC(C)CO,-0.4681010618999999,88.14999999999999
CC(C)CCO,-0.4681010618999999,88.14999999999999
c1ccc2scnc2c1,-1.6538265258000002,135.191
O=C(O)c1cccc([N+](=O)[O-])c1,-1.7459071723,167.11999999999998
O=c1[nH]c2ccccc2c(=O)o1,-2.7354179060000003,163.13199999999995
O=C(c1ccccc1)C(O)c1ccccc1,-2.8497223519,212.248
CCCCCCCCO,-2.6375931207,130.23100000000002
COC(=O)COc1nc(F)c(Cl)c(N)c1Cl,-3.9512810281,269.05899999999997
C=CC(C)(CCC=C(C)C)OC(C)=O,-3.8157769203,196.28999999999996
CC(C)(C)c1cccc(C(C)(C)C)c1O,-4.7135873776,206.32899999999995
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)cc3O2)cc1O,-5.1858488331,610.5650000000002
CCCCC(CC)COC(C)=O,-4.6451400046,172.26799999999997
CCCCCCCCC(C)C#N,-4.6324209502,167.296
CCN1C(=O)C(C#N)=C(C)/C(=N\Nc2ccc(Cl)cc2[N+](=O)[O-])C1=O,-4.96733793,361.7450000000002
C=CCCCC(C)C,-4.458990177,112.21599999999998
O=C1Cc2cc(CCCl)c(Cl)cc2N1,-4.7775740697,230.094
CCCCOCCOC(=O)CCCCC(=O)OCCOCCCC,-4.9587331394,346.46400000000017
CC(c1ccccc1)c1ccccc1,-4.6925039386,182.266
Cc1ccccc1Cc1ccccc1,-4.6925039386,182.26600000000002
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,-4.9957539374,358.4780000000002
O=C(O)c1cc(Nc2ccccc2)c(C(=O)O)cc1Nc1ccccc1,-4.9857232877,348.35800000000006
O=C(/C=C/c1ccccc1)OCc1ccccc1,-4.8207960263,238.286
O=c1nc(-c2ccccc2)[nH]c(-c2ccccc2)n1,-5.4935852535,249.273
C=CC(C)(CCC=C(C)C)OC(=O)C(C)C,-4.8105849842,224.34399999999997
Cc1cc(C)c(C(=O)P(=O)(c2ccccc2)c2ccccc2)c(C)c1,-5.010576791,348.38200000000006
CCCCC(CC)C(=O)OCC(C)(C)COC(=O)C(CC)CCCC,-5.0206378696,356.5470000000002
CCOC(=O)C1C(C=C(C)C)C1(C)C,-4.7652682741,196.28999999999996
NC(=O)c1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2)cc1,-4.9367254155,285.25899999999996
CC(=O)c1cc(C(C)(C)C)cc2c1CCC2(C)C,-4.8708662082,244.37799999999993
COc1cc(NS(=O)(=O)c2ccc(C)cc2)c2c(c1N)C(=O)c1ccccc1C2=O,-5.1125700507,422.4620000000002
Cc1ccc(Nc2cc(C(=O)O)c(Nc3ccc(C)cc3)cc2C(=O)O)cc1,-5.0705134819,376.4120000000001
COc1cc(NC(=O)c2cc3ccccc3cc2O)c(OC)cc1Cl,-5.0622701458,357.7930000000001
C=C(C)C(=O)OCC(CC)CCCC,-4.8059741607,198.30599999999993
CCCCC(CC)CCl,-4.6808820955,148.677
NC(=O)c1ccc(NC(=O)c2ccc(N)cc2)cc1,-4.9156499936,255.277
CCCCCCCCCCCCO,-4.8148101896,202.38199999999995
C=CC(=O)OCCCCCCCCCCOC(=O)C=C,-4.9608754545,282.37999999999994
C[C@H]1CC(=O)C[C@@H]2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@]21C,-5.0064289581,304.47400000000005
CC1(C)CC2(CC(C)(C)N1)OC1(CCCCCCCCCCC1)NC2=O,-5.0846644385,364.5740000000001
CCC(C)(C)c1ccc(O)c(C(C)(C)CC)c1,-4.892804854,234.38299999999995
O=C(Cl)OCCOCCOC(=O)Cl,-4.8865490032,231.03099999999998
OCc1cccc(Oc2ccccc2)c1,-2.8258731416,200.23700000000002
O=C1CCCCCCCCCCCN1,-2.8195043204,197.32199999999997
COC(=O)/C=C/c1ccccc1,-2.7343475301,162.188
CSc1cc(SC)c(N)c(C)c1N,-2.8569254583,214.35899999999995
C/C=C/c1ccc(OC)c(OC)c1,-2.7782267945,178.23099999999997
Cc1ccc2cccc(O)c2n1,-1.7306186153,159.188
C=CC(=O)OCCCOCC(C)(C)COCCCOC(=O)C=C,-3.0495421403,328.40500000000003
CCCCCOC=O,-1.6020599913,116.15999999999998
COC(=O)c1cccc(C(=O)OC)c1,-2.825819918,194.18599999999998
C=Cc1ccccc1,-2.5552696161000004,104.15199999999997
C=C(C)C(=O)OCCCCCC,-3.7554210341,170.25199999999995
Clc1cc(Cl)c(Cl)nc1Cl,-3.8614246907,216.882
Nc1nc(-c2ccc3ccccc3c2)cs1,-4.849542252,226.304
CCCCCC(CO)Cc1ccccc1,-3.8432685623,206.329
CCCCCCCCCC=O,-3.7255255026,156.269
CC(=O)OC/C=C(\C)CCC=C(C)C,-3.8305001771,196.29
C=CC(C)CC/C=C(\C)CCC=O,-3.7935760497,180.29099999999997
COC(=O)C(F)(F)F,-0.6479837034,128.049
CCOc1cc(C=O)ccc1O,-1.7642022678,166.176
CC(=O)CCc1ccccc1,-1.7160179957,148.20499999999998
COc1cc(NC(=O)CC(C)=O)c(OC)cc1Cl,-2.9792447784,271.7
CC(=O)OC/C=C/c1ccccc1,-2.7927245342,176.215
CC(=O)Oc1ccc(C(C)(C)CC(C)(C)C)cc1C1C(=O)Oc2ccc(C(C)(C)CC(C)(C)C)cc21,-6.6925825623,492.70000000000033
CCCCC(CC)COC(=O)Nc1ccc(C)c(NC(=O)OCCN(C)C)c1,-0.2351938248,483.6060000000002
CCC(C)CCCC(C)(C)O,-2.7493446847000005,158.285
O=c1[n-]c(=O)n(Cl)c(=O)n1Cl,-0.8951600114,219.947
Nc1cc(S(=O)(=O)O)ccc1O,-1.8297447369,189.192
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,-3.1121092438,362.4660000000002
CCCCCCCC/C=C/CCCCCCCC(=O)O,-3.0888344498,343.552
CC1=CCC(CCC(C)CO)C1(C)C,-3.8427464064,196.33399999999997
CCCCCCCCCCCC(=O)N(C)C,-3.9093070505,227.39199999999997
CC(C)(C)C1CCC(O)CC1,-3.1032621252,156.26899999999995
CCCCCCCCCCCCCCN(C)C,-3.9356925608,241.46299999999994
CCCCl,-1.4534068203,78.542
O=[N+]([O-])c1cccc(Cl)c1,-2.7612722995,157.55599999999998
CC(=O)c1ccc2ccccc2c1,-2.7964187192,170.21099999999998
CC(Cl)CCl,-1.6216647134,112.98700000000001
CCNc1ccccc1,-1.6520779355,121.18299999999995
CC(C)CCOCCC(C)C,-3.7601070667,158.285
CN(c1ccccc1)S(=O)(=O)C1=CC(=O)C2=C(NNc3ccc(NC(=O)CCl)cc3S(=O)(=O)[O-])C(=N)C=CC2=C1,-4.3588570696,626.048
Cc1ccc(Cl)c(Cl)c1,-3.7755457257,161.031
COc1cc(S(=O)(=O)Nc2ccccc2)c(OC)cc1N,-4.0576928644,308.3590000000001
CC(=O)CC(c1ccccc1)c1c(O)oc2ccccc2c1=O,-3.0625087471,308.333
CC(C)COP(=O)(OCC(C)C)OCC(C)C,-3.0021546468,266.318
COC(=O)c1ccccc1C,-1.7566476759,150.17699999999996
C=C(C)C,-2.3290690398,56.10799999999999
C=C[C@@H](COC(C)=O)OC(C)=O,-0.8176814122,172.17999999999998
Nc1cccc(O)c1,-0.6229628479,109.12799999999999
CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,-4.8438678664,488.6140000000004
CCCCCCCC/C=C/CCCCCCCC(=O)NCCCN(C)C,-4.1492593891,366.63400000000007
Cc1c(Cl)cccc1Cl,-3.7919361419,161.03099999999998
O=C1CCCCCCCCCCC1,-3.8458299965,182.30699999999996
C#CC(C)(O)CCC=C(C)C,-1.7720804309,152.23699999999997
Cc1ccc(C(=O)O)cc1[N+](=O)[O-],-2.8480980227,181.147
COc1ccc(S(=O)(=O)O)cc1N,-0.8997243446,203.219
O=C(c1ccccc1)c1ccc(O)c(O)c1,-2.9226200497000003,214.22
CCN(CCO)c1ccc(N=Nc2sc3cc(OC)ccc3[n+]2C)cc1,-0.2262726911,430.5300000000002
CCCC1C[C@@](C)(OC(C)=O)CCO1,-2.2047232328,400.5560000000002
CCCCC(CC)CN,-1.7134804626,129.24699999999999
Cc1ccc(N)cc1Cl,-1.7531263116999998,141.601
O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,-3.0824090581,302.23800000000006
CC(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1,-4.086559757,306.36100000000005
Cc1ccc(Cl)cc1Cl,-3.8089694812,161.031
COC1OC(COS(=O)(=O)c2ccc(C)cc2)C2OC(C)(C)OC12,-4.1564425332,358.4120000000001
COc1ccccc1C,-2.6890833932,122.16699999999997
O=C(O)Cc1ccc(Cl)cc1Cl,-2.9191416399000003,205.04
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,-5.0291347649,320.81600000000014
CCC(=O)[O-],-2.8232791914,164.29500000000002
N#Cc1ccc(Cl)cc1,-2.749354496,137.569
O=[N+]([O-])c1ccc(Cl)cc1,-2.8118286729000004,157.55599999999998
CC(C)c1ccc(C=O)cc1,-2.7852565821,148.20499999999998
C=C(C)C(=O)OCCCCOC(=O)C(=C)C,-2.969024542,226.27199999999993
CCC(=O)c1cccc(Cl)c1,-1.8467055699,168.623
c1ccc(OCC2CO2)cc1,-1.7963921827,150.177
O=C(O)CCCCCCCC(=O)O,-1.8944614494,188.22299999999998
O=C1CCCCCCCCCCOCCCCO1,-4.0179591997,256.3859999999999
CC(C)CCCC(C)CC=O,-3.8064830067,156.269
S=C(Nc1ccccc1)Nc1ccccc1,-3.9716884266,228.32000000000002
C[C@]12CC[C@@H]3C4=C(CC[C@H]3[C@@H]1CCC2=O)CC(=O)CC4,-4.0549767292,272.38800000000003
CCCBr,-1.7107562487,122.993
COc1ccc(Cl)cc1,-2.779325494,142.585
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,-3.2037371554000003,376.4680000000002
O=S(=O)([O-])c1cccc(N=Nc2ccc(Nc3ccccc3)cc2)c1,-1.2046860906,375.38500000000005
CNC(=O)N(c1ccccc1)c1ccccc1,-2.9839461582,226.27900000000002
Nc1ccccc1-c1ccccc1,-2.8611137345,169.227
O=P(OCCCl)(OCCCl)OCC(CCl)(CCl)COP(=O)(OCCCl)OCCCl,-3.4001753553,582.993
O=C(O)C1CCC(C(=O)O)CC1,-0.8723707236,172.17999999999998
CCc1cccc2c(CCO)c[nH]c12,-1.9153264103,189.25799999999998
C=CC(C)(CCC=C(C)C)OC(C)OCC,-3.9764017843,226.35999999999996
O=C(c1ccccc1)c1ccccc1,-3.882202908,182.222
CCCC(=O)OC(C)C1CCCCC1,-3.9207588975,198.3059999999999
CCC1(CC=C2CCCc3cc(OC)ccc32)C(=O)CCC1O,-4.1227687236,314.42500000000007
CCC(C)c1ccccc1,-3.7586078484,134.22199999999998
CC(=O)Nc1cccc(Nc2cc(S(=O)(=O)[O-])c(N)c3c2C(=O)c2ccccc2C3=O)c1,-4.3079108614,473.44200000000023
CC(=O)OC(C)(C)C1CC=C(C)CC1,-3.931170339,196.28999999999996
C=CC(C)(O)CC/C=C(\C)CCC=C(C)C,-3.9853522661,222.37199999999996
C=C(C)C(=O)OCCCCCCOC(=O)C(=C)C,-4.0436629248,254.3259999999999
Nc1ccc(C(F)(F)F)cc1,-2.8473301434,161.12600000000003
CC[N+](CC)(CC)Cc1ccccc1,-0.0072656636,227.77900000000002
C=C(C)C(=O)OCCOCCOCCCC,-2.0159485066,230.30399999999992
Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,-3.1795029693,336.23099999999994
CC(=O)c1cccc2ccccc12,-2.8846346488,170.21099999999998
CC(C)c1ccc(N)cc1,-1.7858311962,135.20999999999998
COc1ccc(N)cc1,-0.7480293677,123.15499999999999
CCCCCO,-0.6027996358,88.14999999999999
COc1ccc([N+](=O)[O-])cc1N,-1.8832793564,168.152
C=CCOC(=O)C(=C)C,-1.7584817871,126.15499999999999
FC(F)(I)C(F)(F)C(F)(F)C(F)(F)I,-3.314476262,453.83599999999996
CC(C)(C)c1cc(CO)cc(C(C)(C)C)c1O,-4.0127821042,236.35499999999996
CC(C)CCOCCc1ccccc1,-3.9337357827,192.30200000000002
O=Cc1c(O)ccc2ccccc12,-3.8935675896,172.18299999999996
Nc1nc(N)c(N=O)c(N)n1,-3.8454729507,154.13299999999998
Cl/C=C\CCl,-1.706753006,110.97100000000002
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,-6.6672950838,464.83100000000013
COCc1ccc(O)c(OC)c1,-1.8934476814,168.19199999999998
CCCCCC1COCCC1OC(C)=O,-2.9987958883,214.30499999999995
Nc1ccc(N=Nc2ccccc2)c(N)c1,-2.9976655605,212.25600000000003
COc1ccc(O)c(C(C)(C)C)c1,-2.9274884417,180.24699999999999
C1CC(N2CCOCC2)CCN1,-2.9027228224,170.256
O=Cc1cc(O)c(O)c([N+](=O)[O-])c1,-1.937833911,183.11899999999997
CCOC(=O)C(C)(C)c1ccccc1,-3.045838317,192.258
Cc1ccc(N)c([N+](=O)[O-])c1,-1.860061225,152.15300000000002
S=C=S,-1.5594220963,76.14500000000001
COC(=O)c1ccccc1,-1.8117983509,136.14999999999998
CCCCCCCC(OC)OC,-2.9180054187,174.284
C1CNCCNCCNCCN1,-0.0310204156,172.276
C=CCCCCCCCCC=O,-3.8931862,168.28
CN1C(C)(C)CC(OC(=O)CCCCCCCCC(=O)OC2CC(C)(C)N(C)C(C)(C)C2)CC1(C)C,-4.6112212345,878.3339999999994
CC(C)Cc1ccc(C(C)C(=O)O)cc1,-3.9922483547000014,206.28499999999997
